Cognitive Distortion,Generated Story,Generative Model,Gemini Consistency,Gemini Accuracy,Gemini Fluency,Claude Consistency,Claude Accuracy,Claude Fluency
흑백 사고,"[남자/18]  
---  
수능이 다가오는데 어떤 학원도 나에게 도움이 되지 않을 것 같아요. 이번 시험에서 떨어지면 인생이 끝날 거고, 아무도 나를 필요로 하지 않을 거예요. 모든 게 무의미해 보입니다.",GPT,2,2,2,3,3,2
흑백 사고,"[여자/16세]  
---  
시험 하나를 망쳤으니 앞으로 모든 시험에서 떨어질 것 같아. 친구들의 기대를 절대 충족할 수 없게 된 기분이야. 이젠 나에 대한 믿음이 완전히 사라졌어. 어떻게 극복해야 할지 모르겠어.",GPT,2,2,2,2,3,2
흑백 사고,"[여자/16세]  
---  
고등학교 친구들 사이에서 인기가 없으면, 나는 항상 소외당하는 존재가 될 거야. 추가로 불이익을 당하니, 계속 혼자일 운명 같아. 무엇을 해도 좋은 결과는 기대할 수 없을 거야.",GPT,2,2,2,2,2,2
흑백 사고,"[여자/18]  
---  
대학 진학이 간절하지만, 만약 내가 여주대학교에 떨어지면 내 인생이 끝날 거야. 그만큼 불안하고, 다른 선택지도 전혀 없다고 느껴. 이걸 극복할 수 있을지 자신이 없어.",GPT,2,2,2,2,3,2
흑백 사고,"[여자/17]  
---  
수능이 망치면 내 인생도 끝나는 거야. 아무도 나를 이해해 주지 않을 거고, 보험을 들어놔도 전부 허사일 거야. 모든 것을 잃는 기분이라서, 정말 견딜 수 없을 것 같아.",GPT,2,2,2,2,2,2
흑백 사고,"[여자/15세]  
---  
이번 주 친구 생일 파티에 초대받지 않았다면, 나는 그녀의 진짜 친구가 아닌 거겠지. 모두 나를 싫어하는 것 같아. 예전처럼 잘 지내는 건 이제 불가능한 일 같은 느낌이야.",GPT,2,2,3,2,2,2
흑백 사고,"[남자/17세]  
---  
수학여행에서 실수했어요. 모든 친구들이 저를 비웃고, 이제 저는 완전히 왕따가 된 것 같아요. 누가 저를 진짜 좋아할까요? 이젠 친구가 한 명도 없다고 생각해요.",GPT,2,3,2,2,3,2
흑백 사고,"[남자/15세]  
---  
어제 체육 시간에 공을 놓쳐서 친구들한테 놀림 받았어. 내가 잘하지 못하면 다들 나를 싫어할 것 같아. 그래서 앞으로는 아예 체육을 빠져버릴까 고민 중이야.",GPT,2,2,3,2,2,2
흑백 사고,"[여자/18]  
---  
언제나 공부하라고 하는 엄마. 친구들처럼 즐겁게 놀 수 없는데, 내가 공부하지 않으면 완전히 실패한 사람 같아. 엄마는 나를 절대 이해하지 못하는 것 같아, 그러니 나도 공부할 의미가 없어.",GPT,2,2,2,2,3,3
흑백 사고,"[여자/17세]  
---  
내가 이번 모의고사에서 점수를 못 받았으니, 앞으로 모든 시험에서 실패할 거라고 생각해. 친구들은 잘해도 난 절대 못할 거야. 차라리 아예 포기하는 게 낫겠어.",GPT,2,2,2,2,2,2
흑백 사고,"[여자/17]  
---  
시험에서 떨어지면 대학도 못 가고, 내 인생은 끝이라고 생각했어요. 다른 친구들은 잘하는데, 나는 이렇게 실패하니 모두 나를 비웃을 거라고 걱정만 늘어갑니다. 모든 게 나에게 불리한 것 같아요.",GPT,2,2,3,2,2,2
흑백 사고,"[남자/15]  
---  
형편없는 발표를 했대. 친구들이 웃는 건 나를 비웃는 거야. 잘할 수 없으니, 아예 발표를 포기해야겠다고 생각해. 성공하지 않았으니, 앞으로 어떤 것도 잘할 수 없을 거라고 믿어.",GPT,2,2,3,2,2,2
흑백 사고,"[여자/16]  
---  
사랑에 빠졌다고 생각했는데, 정말 나를 좋아하는 걸까? 만약 그 친구가 나를 싫어하게 되면, 이제는 혼자가 될까 봐 너무 두려워. 다른 친구들도 나를 버리면 어쩌지?",GPT,2,2,3,2,3,2
흑백 사고,"[남자/15]  
---  
시험에서 부족한 점수를 받자, 친구들은 나를 무능력하다고 생각할 거야. 그럼 다가오는 대회에서도 나는 분명 실패할 거고, 내 꿈은 영원히 사라질 거야. 아무도 날 믿지 않을 거야.",GPT,2,2,3,2,2,2
흑백 사고,"[남자/16]  
---  
요즘 친구들이 나를 잘 챙겨주는 것 같은데, 그냥 장난이겠지. 인기 있다고 해도 그게 뭐야? 나를 진정으로 좋아하는 게 아니라고. 이렇게 대우받는 거면, 차라리 혼자가 낫겠어.",GPT,2,2,3,3,2,3
흑백 사고,"[여자/17세]  
---  
내가 친구들과 싸우면, 모든 친구들이 나를 싫어한다고 생각해. 지난주에 한 번 말다툼이 있었는데, 그 때문에 우정이 완전히 무너진 것처럼 느껴져. 다들 나를 외면할 거야.",GPT,2,2,2,2,2,3
흑백 사고,"[여자/16세]  
---  
체육시간에 실수하면 친구들이 다 웃을 거야. 그러면 내 존재가 아무 의미 없게 느껴져. 늘 완벽해야만 하는데, 자꾸 이런 일들이 생기니 내가 얼마나 쓸모없는지 느껴져.",GPT,2,2,3,2,2,2
흑백 사고,"[여자/15세]  
---  
바리스타가 되고 싶었지만, 꿈이 없다고 부모님이 말씀하셨어요. 반대의견에 힘이 빠졌어요. 이제 더 이상 바리스타는 꿈도 아닌 것 같고, 그냥 포기해야 할 것 같아요. 정말 슬퍼요.",GPT,2,3,2,2,2,2
흑백 사고,"[여자/17]  
---  
미술 심화 수업에서 실패하면, 내 그림 실력은 형편없을 거야. 친구들이 취미가 아닌 진로를 찾는다고 난감해. 명확한 길이 없으면, 결국 나는 예술가로서 실패한 사람일 뿐이겠지.",GPT,2,2,2,2,2,2
흑백 사고,"[여자/17]  
---  
하루에도 몇 번씩 친구에게 실망하며, 이런 날엔 모두가 나를 싫어할 거라고 생각해. 작은 실수를 하면, 나는 완전히 무능력한 사람이어야 해. 괜찮아진다고 해도 불안함이 사라지지 않네.",GPT,2,2,2,2,3,2
흑백 사고,"[여자/17]  
---  
고2인데, 반에서 나만 혼자라면 완전히 사회 부적응자일 거야. 친구들과 멀어지는 느낌이 드는데, 나의 이 털끝만큼의 대화도 무시당하는 걸 느끼니 슬프기만 해.",GPT,2,2,2,2,2,3
흑백 사고,"[여자/15]  
---  
이제 고등학교에 가야 하는데, 부산에 있는 학교에 안 다니면 내가 성공할 수 없을 것 같아. 다른 친구들은 다 좋은 학교에 가고 있는데, 나만 떨어지면 완전히 실패한 인생이야.",GPT,2,2,2,2,2,2
흑백 사고,"[여자/15]  
---  
나는 3학년인데, 선생님이 나한테 한 번만 더 실수하면 대가를 치르라고 하셔서 너무 긴장해. 만약 다시 실수하면 아예 공부할 수 없을 것 같아. 사람들은 나를 포기할 거야.",GPT,2,2,2,2,2,2
흑백 사고,"[남자/15세]  
---  
시험에서 80점 이상 받은 적도 있지만, 이번엔 75점이라 완전히 실패한 기분이다. 친구들은 뛰어난 성적으로 대학에 간다던데, 나는 평생 이대로 후회하며 살 것 같다.",GPT,2,2,2,2,2,2
흑백 사고,"[여자/18]  
---  
친구들이 나와 이야기하면 마음이 편해진다고 했지만, 내 고민을 털어놓지 않으면 친구들은 나를 신경 쓰지 않는 것 같아. 그런 생각이 드니, 결국 나는 누구에게도 의지할 수 없는 외로운 존재가 되어버렸어.",GPT,2,2,3,2,3,2
흑백 사고,"[남자/17]  
---  
경찰이 되고 싶지만, 내 실력은 형사소송법도 모르고 중상도 안 돼. 군대 다녀와도 경찰 시험에 붙지 않으면 완전히 실패한 인생이야. 모두가 나를 무능력자로 볼 거야.",GPT,2,2,2,2,3,2
흑백 사고,"[남자/15]  
---  
맞서 싸운 적이 없는 토론에서 실수했는데, 이제 친구들은 나를 완전히 무시할 것 같아. 한 번의 실패가 나를 실패자로 만든 것처럼 느껴져. 절대 이 상황에서 벗어날 수 없을 것 같아.",GPT,2,2,3,2,2,3
흑백 사고,"[여자/15]  
---  
이 시험에서 떨어지면 내 인생은 완전히 끝날 것 같아. 친구들은 다 잘하는데, 나는 매번 실패만 하니 달라진 건 없어. 남들에겐 기대에 못 미치는 나일 뿐이야.",GPT,2,2,3,2,2,2
흑백 사고,"[여자/16세]  
---  
생일을 깜빡한 친구가 원망스러워요. 내가 이렇게 대접을 못 받으니 애초에 내 생일을 기억하는 친구가 없다고 느껴져요. 그냥 나 혼자서 고립된 것 같아요. 모든 게 망한 것 같아.",GPT,2,2,2,2,2,2
흑백 사고,"[여자/16]  
---  
친구가 늘 나에게 도움을 청해요. 그 친구가 가출 중이라 집이 없으니, 도와주지 않으면 나쁜 친구인 걸까요? 하나라도 못하면 우정이 다 무너질 것 같습니다. 난 항상 최선을 다해야 해요.",GPT,2,3,3,3,2,3
흑백 사고,"[여자/17]  
---  
내가 이번 시험에서 실패하면 대학에 갈 수 없을 거야. 그러면 내 인생은 완전히 망가진 거지. 친구들은 잘하고 있는데, 나는 아무것도 이룰 수 없을 것 같아. 정말 불안해.",GPT,2,2,3,2,2,2
흑백 사고,"[남자/16세]  
---  
시험에서 떨어지면, 평생 실패자가 될 것 같아. 한 번의 실수로 모든 노력이 무의미해지는 건 아닌지 불안해. 친구들은 결국 나를 싫어할 거고, 나는 혼자가 될 거야.",GPT,2,2,2,2,2,2
흑백 사고,"[여자/15세]  
---  
청소기를 돌리며 친구에게 전화했다. ""청소하냐?""라는 질문에, ""나밖에 안 해!""라며 짜증이 났다. 한 번 해봤다고 친구들은 나를 뻥치고 있다고 생각하는 것 같아 억울했다.",GPT,2,2,2,3,3,2
흑백 사고,"[여자/17세]  
---  
장래희망이 없어진 나는, 대학에 실패하면 인생이 끝날 거라 생각했지. 모든 기회가 사라질 것 같고, 그 순간의 불안함이 지속되면서 선택지가 하나도 없다고 느껴져. 나의 미래는 어둡다.",GPT,2,2,2,3,3,3
흑백 사고,"[여자/15세]  
---  
전학 후 친구 하나도 사귀지 못했으니, 나는 항상 외톰이로 남을 운명이야. 아무도 나를 원하지 않는 것 같아. 그럼 앞으로의 학교 생활은 최악일 거야. 더 이상 나아질 일은 없어.",GPT,2,3,2,2,3,2
흑백 사고,"[여자/16세]  
---  
학교에서 친구들과 다투면, 내 친구들은 모두 나를 싫어하게 될 거라고 생각해. 그렇게 되면 난 완전히 외톨이가 될 수밖에 없어. 왜 다들 나를 피하는 걸까? 더 이상 견딜 수가 없어.",GPT,1,2,3,2,1,2
흑백 사고,"[남자/15]  
---  
반 친구들이 나를 싫어하는 것 같아. 생일파티에 초대받지 못했으니, 완전히 불행한 인생이란 생각이 들어. 친구가 하나도 없으면 나는 완전히 외톨이야. 어떻게든 다 잘해야만 해.",GPT,2,2,2,2,2,3
흑백 사고,"[여자/15]  
---  
학교에서 친구가 저를 무시했어요. 그러니까 다른 친구들도 저를 싫어할 거라고 확신해요. 이런 일이 계속된다면 저는 영원히 외톨이가 될 것 같아요. 이제 더는 친구를 가질 수 없을 것 같아요.",GPT,2,2,2,2,2,2
흑백 사고,"[여자/16세]  
---  
내 목소리가 이상해. 여자면서 중성적인 목소리라니, 절대 친구들이 날 이상하게 생각할 거야. 그러니 아예 말을 하지 말아야겠어. 내 목소리 때문에 아무도 나를 좋아하지 않을 거야.",GPT,2,3,2,2,2,3
흑백 사고,"[여자/15세]  
---  
점심시간에 친구가 자신의 물건을 두고갔는데, 누군가 안 가져가면 큰일 날 것 같아. 잃어버렸다면 친구와 나 모두 불행해질 거야. 그래서 주인을 찾지 않는 건 절대 올바른 선택이 아니야.  ",GPT,2,2,2,3,3,3
흑백 사고,"[여자/17]  
---  
아동복지학과에 지원했는데, 떨어지면 나의 모든 꿈이 끝나는 것 같아. 혹시나 다른 전공도 고려했지만 다 소용없을 거라 생각하니, 그냥 차라리 포기하는 게 낫겠지.",GPT,2,3,2,2,3,2
흑백 사고,"[여자/16]  
---  
친구와의 작은 다툼으로 모든 것이 끝났다고 생각해요. 그녀가 내 짧은 머리에 대해 놀렸고, 이후로는 아무리 노력해도 친해질 수 없을 것 같아요. 나는 완전히 외톨이로 남을 거예요.",GPT,2,2,2,2,3,2
흑백 사고,"[여자/14]  
---  
저는 요즘 학교 수업에서 잠만 자요. 제대로 배워서 잘할 수 있을지 걱정돼요. 만약 이번 시험에 떨어지면, 더 이상 잘할 수 없을 것 같아요. 다 잘해야만 해요.",GPT,2,2,2,2,3,2
흑백 사고,"[여자/16]  
---  
하루하루가 힘든 것 같아. 친구들이 나를 싫어하는 것 같고, 단 한 명에게 무시당하면 모두 나를 외면할 거라고 생각해. 이렇게 힘들면 차라리 혼자 있는 게 낫다는 생각이 들어.",GPT,2,2,3,2,3,3
흑백 사고,"[여자/15]  
---  
친구 생일 선물 못 사고, 편지도 못 쓰면 나는 진짜 나쁜 친구야. 항상 준비가 부족해. 이렇게 실망시키고 끝내는 친구가 날 싫어할 거야. 내 시간 관리가 최악이에요.",GPT,2,3,2,2,3,2
흑백 사고,"[여자/17세]  
---  
시험에서 실패하면 나는 완전히 무능한 아이가 될 거야. 다른 친구들은 다 잘하는데, 나만 못하면 괴로운 증명일 뿐이야. 이런 생각 때문에 아예 공부할 힘도 없어.",GPT,2,2,2,2,3,2
흑백 사고,"[여자/17]  
---  
뮤지컬 수업에서 연습이 잘 안 되면, 나는 아예 무대에 설 자격이 없다고 느껴져요. 다른 사람들은 다 잘하는데, 내겐 가능성이 보이지 않아서 좌절감만 커져갑니다.",GPT,2,2,3,2,2,3
흑백 사고,"[여자/15세]  
---  
고등학교에 진학하는데, 기숙사에 들어가지 못하면 나는 완전히 혼자가 될 거야. 친구들을 못 사귀면 끝이야. 다른 학교도 다 가기 싫어. 그러니 기숙사만 남는 것 같아.",GPT,2,2,2,2,3,3
흑백 사고,"[여자/16세]  
---  
내가 한 친구에게 무시당했어. 그걸로 모든 사람이 나를 싫어한다고 생각해. 왜냐면 한 번의 실수 때문에 난 아무도 원하지 않는 존재로 보이니까, 그럴 바엔 그냥 혼자 있는 게 낫겠어.",GPT,2,2,2,2,2,2
흑백 사고,"[여자/15세]  
---  
학교에서는 즐거운 시간이란 없다. 토트학원에서는 원장님이 나를 무시하고 매일같이 혼낸다. 나는 결국 무능력한 학생이 되어버렸고, 이제 누구에게도 사랑받지 못할 거라고 생각한다.",GPT,2,2,2,3,3,2
흑백 사고,"[여자/16]  
---  
성악을 배우지 않으면 꿈을 이룰 수 없는 것 같아요. 성악이 아닌 다른 것도 필요한데, 주변은 모두 저를 한 방향으로 밀어붙이네요. 이러다 보면 아예 포기해야 할지도 모른다고 생각해요.",GPT,2,3,3,2,3,3
흑백 사고,"[여자/16세]   
---  
자주 다니던 카페에서 친구들이 나를 피하며 속삭였다. 내가 잘못한 적도 없는데, 이제 나는 누구에게도 환영받지 못할 것 같아. 소문 때문에 내 인생은 끝난 건 아닐까, 정말 끔찍해.",GPT,2,2,3,2,2,3
흑백 사고,"[여자/17세]  
---  
알바 면접이 끝났는데, 결과가 최악이었어. 이젠 아무데도 취직 못할 거야. 만약 두 번째 면접도 떨어지면 완전히 실패한 인생인 것 같아. 난 그냥 열심히 하는 게 다인 줄 알았는데.",GPT,2,2,2,2,3,2
흑백 사고,"[여자/15]  
---  
중3인 나는 이번 과학 시험에서 점수를 못 받으면 진짜로 친구들이 날 싫어할 거야. 꼭 잘해야 한다는 압박감에 미칠 것 같아. 실패는 아예 허락되지 않는 일 중 하나야.",GPT,2,2,3,2,2,3
흑백 사고,"[남자/18세]  
---  
학교에서 담배를 피우다 걸렸습니다. 선생님이 봤다면 큰일 날 텐데, 내가 한 실수로 인생이 망가질 것 같아요. 앞으로는 아무도 나를 믿지 않을 거라고 생각하니 괴롭습니다.",GPT,2,2,2,2,3,2
흑백 사고,"[여자/15]  
---  
친구가 나에게 잘 대해주지 않았어. 그래서 나는 그녀가 나를 아예 싫어한다고 생각했지. 그 뒤로 그녀와의 모든 시간을 낭비로 느껴져. 내 삶은 이렇게 지루하게만 흘러가는 걸까?",GPT,2,2,2,2,2,2
흑백 사고,"[여자/16세]  
---  
시험에서 성적이 좋지 않자, 모든 수업을 포기해야 할 것 같아요. 한두 번 실패한 것 때문에 미래도 망친 것 같고, 친구들도 나를 더 이상 관심 없을 거라고 생각해요.",GPT,2,2,2,2,2,2
